timestamp_ms,rel_timestamp_ms,accel_x,accel_y,accel_z,label
1790089216381,10461,2.8636,3.1460,11.2786,Walking
1790089216404,10484,2.5591,2.6118,12.8674,Walking
1790089216422,10502,1.2999,1.7593,13.7922,Walking
1790089216444,10524,0.3577,1.4895,11.8684,Walking
1790089216465,10545,0.5707,1.7725,9.2345,Walking
1790089216490,10570,1.1821,2.1141,7.4309,Walking
1790089216507,10587,1.5458,2.3198,6.3039,Walking
1790089216527,10607,2.5059,2.6812,6.3972,Walking
1790089216550,10630,3.7932,2.7021,7.7653,Walking
1790089216570,10650,4.6403,2.4820,9.6156,Walking
1790089216592,10672,4.4925,2.0177,11.2337,Walking
1790089216613,10693,3.1430,1.2790,11.8265,Walking
1790089216636,10716,2.1170,1.1755,10.8664,Walking
1790089216655,10735,2.0291,1.7402,8.7446,Walking
1790089216677,10757,2.0100,2.3294,7.1228,Walking
1790089216698,10778,1.9795,2.7422,6.1651,Walking
1790089216719,10799,2.0979,3.1047,6.0012,Walking
1790089216741,10821,1.9896,3.1519,6.3637,Walking
1790089216762,10842,1.8700,2.9683,7.0540,Walking
1790089216782,10862,1.6768,2.8941,6.9123,Walking
1790089216804,10884,1.4578,2.8217,7.0505,Walking
1790089216825,10905,1.2873,2.7793,7.6379,Walking
1790089216845,10925,0.7292,2.5651,8.7846,Walking
1790089216867,10947,0.5264,2.5161,9.5282,Walking
1790089216889,10969,0.3111,2.6596,9.1442,Walking
1790089216911,10991,0.5246,2.8732,9.4385,Walking
1790089216931,11011,0.9159,2.9737,10.6397,Walking
1790089216952,11032,1.1916,2.8702,11.9390,Walking
1790089216973,11053,0.9153,2.7374,11.5639,Walking
1790089216996,11076,0.6473,2.9300,9.9093,Walking
1790089217015,11095,0.7591,2.9803,9.6227,Walking
1790089217036,11116,0.7884,2.7123,11.2014,Walking
1790089217057,11137,0.8166,2.1858,13.8389,Walking
1790089217079,11159,0.5198,1.4644,14.9360,Walking
1790089217102,11182,0.4241,1.2694,12.8746,Walking
1790089217123,11203,0.6203,1.3926,10.0068,Walking
1790089217142,11222,0.6479,1.4680,8.1051,Walking
1790089217163,11243,0.9392,1.5900,7.6415,Walking
1790089217185,11265,1.2203,1.7677,7.8407,Walking
1790089217206,11286,1.4800,1.8012,8.7482,Walking
1790089217228,11308,1.6834,1.8269,9.6323,Walking
1790089217248,11328,1.9573,1.8485,10.5506,Walking
1790089217273,11353,1.7438,1.7719,10.3693,Walking
1790089217291,11371,1.6193,1.8694,9.4624,Walking
1790089217312,11392,1.5374,2.0542,8.3761,Walking
1790089217334,11414,0.9296,2.0088,7.2084,Walking
1790089217355,11435,1.0349,2.1565,7.2658,Walking
1790089217375,11455,1.3274,2.4024,7.4189,Walking
1790089217396,11476,1.0510,2.4347,7.1916,Walking
1790089217418,11498,0.8632,2.4808,7.4112,Walking
1790089217438,11518,1.0642,2.5478,8.3498,Walking
1790089217461,11541,0.9697,2.5926,8.6207,Walking
1790089217481,11561,1.3723,2.8199,8.7769,Walking
1790089217502,11582,1.4919,2.9252,8.9432,Walking
1790089217524,11604,1.5410,2.9384,9.1932,Walking
1790089217545,11625,1.5996,3.1077,9.2776,Walking
1790089217565,11645,1.3657,3.1872,8.6369,Walking
1790089217588,11668,1.3819,3.4038,8.2917,Walking
1790089217608,11688,1.7545,3.7107,8.6124,Walking
1790089217630,11710,1.7527,4.0457,8.5394,Walking
1790089217652,11732,1.2700,4.0373,8.1177,Walking
1790089217672,11752,1.7629,4.2323,8.8086,Walking
1790089217697,11777,2.3527,4.4219,9.7089,Walking
1790089217714,11794,3.1364,4.8491,10.2987,Walking
1790089217736,11816,3.0449,4.7713,9.6909,Walking
1790089217756,11836,2.5334,4.4830,8.9252,Walking
1790089217779,11859,3.2016,4.4046,9.8477,Walking
1790089217798,11878,3.4181,4.2269,11.3055,Walking
1790089217821,11901,3.4780,4.0164,12.3565,Walking
1790089217843,11923,2.6064,3.5605,11.0871,Walking
1790089217862,11942,1.3047,3.0676,8.9079,Walking
1790089217883,11963,1.7599,2.9946,7.2281,Walking
1790089217905,11985,1.7336,2.6590,7.1994,Walking
1790089217930,12010,2.5047,2.7805,7.8640,Walking
1790089217948,12028,2.9509,2.8283,8.1769,Walking
1790089217968,12048,3.2770,2.8696,8.9480,Walking
1790089217990,12070,3.7507,3.0628,9.6461,Walking
1790089218011,12091,2.9157,2.8128,9.4002,Walking
1790089218032,12112,2.2253,2.7978,8.1529,Walking
1790089218054,12134,2.1278,2.9928,6.9858,Walking
1790089218075,12155,2.1858,3.2124,6.4463,Walking
1790089218096,12176,2.0070,3.2889,6.3637,Walking
1790089218116,12196,1.7216,3.1537,6.9571,Walking
1790089218138,12218,1.9220,3.2237,7.2514,Walking
1790089218158,12238,2.0973,3.5827,6.5886,Walking
1790089218181,12261,2.1679,3.6814,7.0331,Walking
1790089218202,12282,2.1212,3.5719,8.2122,Walking
1790089218223,12303,1.7503,3.4343,8.6189,Walking
1790089218244,12324,1.8598,3.6371,8.5077,Walking
1790089218265,12345,2.0016,4.0199,8.0626,Walking
1790089218286,12366,2.2110,4.2670,8.2056,Walking
1790089218308,12388,1.8616,4.1749,8.4532,Walking
1790089218328,12408,1.9035,4.3262,8.5346,Walking
1790089218349,12429,2.2959,4.6122,8.8140,Walking
1790089218372,12452,2.4203,4.5159,9.7310,Walking
1790089218393,12473,2.2798,4.2796,10.1216,Walking
1790089218413,12493,2.0877,4.1079,9.5539,Walking
1790089218435,12515,1.8760,3.8058,9.1179,Walking
1790089218455,12535,1.5015,3.6144,8.4610,Walking
1790089218476,12556,1.7420,3.6544,9.0413,Walking
1790089218498,12578,1.4949,3.4313,9.9685,Walking
1790089218519,12599,1.3813,3.3290,10.6564,Walking
1790089218542,12622,1.2622,2.8367,11.9372,Walking
1790089218563,12643,1.4680,2.4395,12.7382,Walking
1790089218583,12663,1.5900,2.4150,11.4042,Walking
1790089218604,12684,1.0708,2.5143,8.9551,Walking
1790089218626,12706,0.5521,2.5137,7.6140,Walking
1790089218647,12727,0.6508,2.7039,7.3860,Walking
1790089218668,12748,0.9200,2.7505,8.5741,Walking
1790089218689,12769,1.2951,2.7978,9.8836,Walking
1790089218711,12791,1.4704,2.9300,10.2957,Walking
1790089218731,12811,1.2173,2.8762,10.1486,Walking
1790089218752,12832,1.1330,2.8247,9.5713,Walking
1790089218773,12853,1.1246,2.8923,8.6584,Walking
1790089218795,12875,0.4798,2.6447,8.0381,Walking
1790089218816,12896,0.0156,2.3719,8.3043,Walking
1790089218837,12917,0.0497,2.5017,8.0219,Walking
1790089218858,12938,0.3129,2.8343,7.6558,Walking
1790089218879,12959,0.6048,3.0114,8.2582,Walking
1790089218903,12983,0.2698,2.8379,8.9396,Walking
1790089218921,13001,0.2536,2.7583,9.7914,Walking
1790089218944,13024,0.7238,3.0425,9.7663,Walking
1790089218965,13045,1.1264,3.3511,9.3254,Walking
1790089218985,13065,1.2861,3.5402,9.0861,Walking
1790089219006,13086,1.3256,3.5414,9.3529,Walking
1790089219028,13108,1.6146,3.6580,9.6371,Walking
1790089219049,13129,1.5852,3.7819,9.2207,Walking
1790089219070,13150,1.2108,3.8177,8.5615,Walking
1790089219091,13171,1.2281,4.0164,8.3031,Walking
1790089219113,13193,1.4596,4.1169,8.6632,Walking
1790089219134,13214,1.8425,4.2724,9.0431,Walking
1790089219155,13235,2.2457,4.4297,9.0514,Walking
1790089219176,13256,2.8839,4.6068,8.7607,Walking
1790089219196,13276,3.0736,4.5990,8.9270,Walking
1790089219218,13298,3.3057,4.3663,10.5033,Walking
1790089219238,13318,2.5681,3.9320,10.5398,Walking
1790089219262,13342,1.8102,3.5862,9.7436,Walking
1790089219281,13361,1.3831,3.3990,8.8199,Walking
1790089219303,13383,1.5517,3.2369,8.5585,Walking
1790089219324,13404,1.6684,3.1741,7.6313,Walking
1790089219345,13425,1.9304,3.1615,6.9188,Walking
1790089219367,13447,2.1153,2.9396,7.4309,Walking
1790089219388,13468,2.5448,2.8074,8.3910,Walking
1790089219410,13490,3.6072,3.1214,9.0700,Walking
1790089219430,13510,3.9099,3.0658,10.4201,Walking
1790089219453,13533,3.0628,2.4921,10.8185,Walking
1790089219473,13553,2.0399,2.1709,9.5791,Walking
1790089219494,13574,1.4991,2.1392,8.3797,Walking
1790089219514,13594,1.7791,2.4963,7.5727,Walking
1790089219536,13616,2.2714,3.0706,6.6347,Walking
1790089219556,13636,2.0501,3.2524,6.2148,Walking
1790089219579,13659,1.8126,3.2148,6.5833,Walking
1790089219599,13679,1.7372,3.2626,6.6981,Walking
1790089219623,13703,1.6828,3.1854,7.5500,Walking
1790089219641,13721,1.9400,3.2590,8.3396,Walking
1790089219663,13743,2.1069,3.3799,8.6704,Walking
1790089219685,13765,2.2026,3.3565,9.7256,Walking
1790089219705,13785,1.7958,2.9910,10.4297,Walking
1790089219727,13807,1.6020,2.7930,10.1581,Walking
1790089219748,13828,2.2744,3.2064,9.0096,Walking
1790089219771,13851,2.6722,3.4828,8.6967,Walking
1790089219790,13870,2.4425,3.2830,8.6955,Walking
1790089219812,13892,2.3581,3.2225,8.5250,Walking
1790089219833,13913,2.1595,3.0915,8.3587,Walking
1790089219855,13935,2.1936,3.1872,8.3204,Walking
1790089219875,13955,2.2702,3.3679,8.1338,Walking
1790089219896,13976,2.4724,3.6628,8.1320,Walking
1790089219918,13998,1.7791,3.4732,8.1368,Walking
1790089219938,14018,1.4249,3.4828,8.3922,Walking
1790089219960,14040,1.4662,3.5432,8.5932,Walking
1790089219982,14062,1.4166,3.6114,8.9809,Walking
1790089220003,14083,1.5170,3.6640,9.2249,Walking
1790089220023,14103,1.6636,3.7645,8.9982,Walking
1790089220044,14124,1.7623,3.7615,9.5988,Walking
1790089220066,14146,1.8299,3.7244,10.0199,Walking
1790089220087,14167,1.7886,3.7914,9.3129,Walking
1790089220108,14188,1.8455,3.8560,8.9061,Walking
1790089220131,14211,1.6881,3.5192,10.2544,Walking
1790089220151,14231,1.3448,2.7266,12.3888,Walking
1790089220171,14251,0.8201,1.9956,13.3603,Walking
1790089220193,14273,0.6066,1.7354,12.2399,Walking
1790089220214,14294,0.8584,2.1266,9.3212,Walking
1790089220236,14316,0.7645,2.3127,7.3089,Walking
1790089220257,14337,0.7914,2.3773,7.0140,Walking
1790089220279,14359,0.7382,2.1787,8.3539,Walking
1790089220298,14378,1.0786,2.1811,9.9751,Walking
1790089220319,14399,1.4375,2.3067,11.2798,Walking
1790089220343,14423,1.3669,2.2606,11.9079,Walking
1790089220361,14441,1.0128,2.2175,10.6798,Walking
1790089220384,14464,0.7065,2.3641,8.4191,Walking
1790089220404,14484,0.4469,2.3486,7.1623,Walking
1790089220426,14506,0.3494,2.3228,6.6197,Walking
1790089220446,14526,0.4020,2.2588,6.9715,Walking
1790089220469,14549,0.2794,2.1787,7.2455,Walking
1790089220489,14569,0.2453,2.2331,7.6810,Walking
1790089220512,14592,0.5533,2.4676,8.2487,Walking
1790089220532,14612,0.8387,2.7422,8.4467,Walking
1790089220553,14633,1.0451,2.9384,8.7446,Walking
1790089220574,14654,1.0881,2.8953,9.5013,Walking
1790089220596,14676,0.9906,2.7984,10.0343,Walking
1790089220616,14696,1.1234,2.8750,10.1234,Walking
1790089220637,14717,1.1533,3.0197,9.3942,Walking
1790089220658,14738,1.3083,3.2411,8.7051,Walking
1790089220682,14762,1.3926,3.3344,8.8427,Walking
1790089220702,14782,0.8835,3.2339,8.8953,Walking
1790089220722,14802,1.1073,3.2650,10.0546,Walking
1790089220744,14824,1.7198,3.4265,10.8574,Walking
1790089220763,14843,2.3737,3.7837,10.7342,Walking
1790089220786,14866,2.3749,3.8477,9.5557,Walking
1790089220807,14887,2.5280,3.8207,9.3529,Walking
1790089220827,14907,2.9480,3.6485,10.6881,Walking
1790089220849,14929,2.6931,3.0832,12.6168,Walking
1790089220870,14950,1.9609,2.3515,13.5039,Walking
1790089220893,14973,1.1043,1.9190,11.4102,Walking
1790089220915,14995,1.0780,1.9274,8.9743,Walking
1790089220935,15015,1.3639,1.9161,7.6522,Walking
1790089220955,15035,1.6546,1.8598,7.0558,Walking
1790089220977,15057,2.7517,2.1631,7.5069,Walking
1790089220999,15079,4.0546,2.6177,8.0016,Walking
1790089221019,15099,4.6840,2.6465,8.9384,Walking
1790089221041,15121,4.1282,1.9974,10.6403,Walking
1790089221062,15142,2.9653,1.2921,10.9866,Walking
1790089221082,15162,1.7994,1.1665,9.0305,Walking
1790089221103,15183,0.5665,1.0941,7.1629,Walking
1790089221124,15204,0.3906,1.4596,6.3858,Walking
1790089221146,15226,0.9009,2.1888,5.8995,Walking
1790089221168,15248,1.1617,2.7057,5.7296,Walking
1790089221188,15268,1.0881,2.8702,5.9210,Walking
1790089221210,15290,1.1294,2.9701,6.3906,Walking
1790089221231,15311,1.0881,2.8301,7.6552,Walking
1790089221252,15332,1.1647,2.8379,8.6871,Walking
1790089221273,15353,0.7884,2.6961,9.2088,Walking
1790089221295,15375,0.6162,2.6100,9.9368,Walking
1790089221314,15394,0.8405,2.8056,10.2718,Walking
1790089221336,15416,0.8249,2.8582,10.6451,Walking
1790089221357,15437,0.7741,3.0503,10.1886,Walking
1790089221379,15459,1.0738,3.3308,10.0164,Walking
1790089221402,15482,1.1186,3.4349,9.8106,Walking
1790089221422,15502,1.0636,3.2782,10.2108,Walking
1790089221443,15523,1.0158,3.1837,9.9649,Walking
1790089221464,15544,0.8979,3.0927,9.6347,Walking
1790089221484,15564,0.7639,3.0485,9.1514,Walking
1790089221506,15586,0.8363,3.0820,9.4086,Walking
1790089221528,15608,0.4510,2.7171,10.3657,Walking
1790089221548,15628,0.7131,2.6453,11.5813,Walking
1790089221569,15649,0.8148,2.2648,13.4351,Walking
1790089221591,15671,0.3655,1.5266,14.6088,Walking
1790089221612,15692,0.5821,1.3914,12.9990,Walking
1790089221635,15715,0.8626,1.6845,9.6957,Walking
1790089221655,15735,0.7071,1.8006,7.1438,Walking
1790089221675,15755,0.7053,2.0501,5.8421,Walking
1790089221697,15777,0.7741,2.1200,6.4176,Walking
1790089221718,15798,1.0732,2.1900,7.8514,Walking
1790089221739,15819,1.3639,2.3258,9.3081,Walking
1790089221761,15841,1.3986,2.1188,11.5783,Walking
1790089221782,15862,0.9840,1.6002,12.9655,Walking
1790089221802,15882,0.5713,1.4614,11.5896,Walking
1790089221824,15904,0.2124,1.6618,8.9240,Walking
1790089221845,15925,0.2201,1.8724,7.4883,Walking
1790089221866,15946,0.1950,1.9986,7.1240,Walking
1790089221887,15967,-0.1561,1.8939,7.0319,Walking
1790089221908,15988,-0.2261,1.9346,7.1145,Walking
1790089221929,16009,-0.1496,2.0530,7.2921,Walking
1790089221953,16033,0.0365,2.1966,7.7097,Walking
1790089221972,16052,-0.0203,2.2457,8.0602,Walking
1790089221993,16073,0.2788,2.4090,8.6985,Walking
1790089222015,16095,0.5264,2.5729,9.1627,Walking
1790089222036,16116,0.8453,2.7840,9.4241,Walking
1790089222057,16137,0.8231,2.9001,9.1657,Walking
1790089222077,16157,0.8339,3.0712,8.6542,Walking
1790089222099,16179,0.9936,3.2590,8.4580,Walking
1790089222121,16201,0.5121,3.1711,8.3426,Walking
1790089222143,16223,0.1807,3.1502,8.9348,Walking
1790089222163,16243,0.2937,3.3805,9.8614,Walking
1790089222184,16264,0.5103,3.6179,10.5990,Walking
1790089222204,16284,0.5533,4.0187,10.3627,Walking
1790089222226,16306,1.2108,4.5811,10.4261,Walking
1790089222247,16327,1.7390,4.9878,10.0307,Walking
1790089222269,16349,1.9190,4.8221,10.3675,Walking
1790089222290,16370,1.9107,4.3872,11.6447,Walking
1790089222311,16391,1.5948,3.6694,12.8447,Walking
1790089222332,16412,1.1216,2.9492,12.2130,Walking
1790089222354,16434,0.8315,2.7470,9.5521,Walking
1790089222375,16455,0.8124,2.5902,7.1611,Walking
1790089222396,16476,1.1198,2.4562,6.4672,Walking
1790089222418,16498,1.4584,2.2415,7.3364,Walking
1790089222437,16517,2.1212,2.0800,9.1244,Walking
1790089222461,16541,3.0281,2.0973,10.5464,Walking
1790089222481,16561,3.0867,2.0806,9.9236,Walking
1790089222502,16582,2.7003,1.9603,9.1011,Walking
1790089222522,16602,1.7468,1.6522,8.1434,Walking
1790089222544,16624,1.0325,1.5972,7.1246,Walking
1790089222565,16645,1.0259,1.7647,7.1850,Walking
1790089222587,16667,0.5198,1.8365,6.6233,Walking
1790089222608,16688,0.3075,2.1428,6.0969,Walking
1790089222629,16709,0.9494,2.6465,6.5689,Walking
1790089222650,16730,1.0606,2.7051,7.5242,Walking
1790089222671,16751,1.1055,2.6692,8.6429,Walking
1790089222692,16772,0.9254,2.6883,9.2399,Walking
1790089222714,16794,1.0134,2.7864,9.6419,Walking
1790089222736,16816,0.7190,2.7194,9.5510,Walking
1790089222755,16835,0.7071,2.8792,9.4899,Walking
1790089222777,16857,0.7609,2.9192,10.0660,Walking
1790089222798,16878,0.7789,2.9444,10.5171,Walking
1790089222819,16899,1.0421,2.9509,10.8634,Walking
1790089222840,16920,0.9105,2.8319,10.4088,Walking
1790089222861,16941,0.5713,2.5968,10.4602,Walking
1790089222883,16963,0.6652,2.5125,10.4363,Walking
1790089222904,16984,0.6114,2.6004,9.6299,Walking
1790089222935,17015,0.6281,2.4568,9.6730,Walking
1790089222946,17026,1.0134,2.0291,11.3516,Walking
1790089222967,17047,0.6951,1.3795,12.3739,Walking
1790089222987,17067,0.3147,0.9410,12.0520,Walking
1790089223009,17089,-0.1005,0.6281,11.0058,Walking
1790089223030,17110,-0.2261,0.5468,9.7035,Walking
1790089223055,17135,-0.3428,0.5629,8.4879,Walking
1790089223072,17152,-0.1831,0.6718,7.9089,Walking
1790089223093,17173,0.4654,0.8740,8.3922,Walking
1790089223115,17195,0.3829,0.9063,9.2782,Walking
1790089223136,17216,0.6784,1.1886,10.4261,Walking
1790089223160,17240,1.2377,1.6684,11.0961,Walking
1790089223178,17258,1.1258,1.8885,10.7121,Walking
1790089223201,17281,0.5198,1.9322,9.4008,Walking
1790089223221,17301,0.0275,1.8724,8.5932,Walking
1790089223242,17322,-0.0395,1.8508,8.3354,Walking
1790089223263,17343,0.1280,1.9143,8.5807,Walking
1790089223284,17364,0.1801,2.0710,8.6943,Walking
1790089223305,17385,0.2357,2.2361,8.6512,Walking
1790089223326,17406,0.3781,2.3097,8.6536,Walking
1790089223350,17430,0.7980,2.5490,9.0096,Walking
1790089223370,17450,1.1264,2.7051,9.4594,Walking
1790089223390,17470,0.9601,2.6195,9.7053,Walking
1790089223411,17491,0.7639,2.5651,9.5665,Walking
1790089223433,17513,1.0612,2.6722,9.6353,Walking
1790089223454,17534,1.1073,2.7105,9.4774,Walking
1790089223476,17556,1.4070,2.7823,9.7950,Walking
1790089223496,17576,0.9685,2.7547,9.2602,Walking
1790089223517,17597,0.6969,2.7075,9.0389,Walking
1790089223539,17619,0.9320,2.7661,8.8564,Walking
1790089223561,17641,1.4943,2.8409,9.3021,Walking
1790089223582,17662,1.7659,2.8074,9.7980,Walking
1790089223602,17682,1.7629,2.8110,10.1803,Walking
1790089223623,17703,1.5517,2.8271,10.2018,Walking
1790089223644,17724,1.0911,2.8331,9.6156,Walking
1790089223668,17748,1.4082,3.1286,9.1011,Walking
1790089223687,17767,1.9920,3.3099,9.2279,Walking
1790089223708,17788,1.5266,3.0209,9.3625,Walking
1790089223730,17810,1.3831,2.7434,9.7226,Walking
1790089223751,17831,1.6732,2.6674,9.6000,Walking
1790089223771,17851,2.2893,2.8062,8.6411,Walking
1790089223793,17873,2.0638,2.5567,7.8311,Walking
1790089223814,17894,1.8873,2.1141,8.3240,Walking
1790089223835,17915,1.6953,1.6929,9.3045,Walking
1790089223858,17938,2.0674,1.8042,9.6861,Walking
1790089223877,17957,2.0273,2.0495,9.1609,Walking
1790089223900,17980,2.1649,2.1565,9.2997,Walking
1790089223921,18001,1.9687,2.2475,9.3446,Walking
1790089223944,18024,1.7964,2.3821,8.7422,Walking
1790089223962,18042,1.9370,2.6608,8.3480,Walking
1790089223985,18065,2.0034,2.9067,7.8275,Walking
1790089224006,18086,1.4692,2.7410,7.2562,Walking
1790089224026,18106,1.6588,2.7823,7.4770,Walking
1790089224047,18127,1.6971,2.7547,7.8275,Walking
1790089224069,18149,1.6020,2.4341,8.7757,Walking
1790089224089,18169,1.4919,2.1404,9.6718,Walking
1790089224111,18191,1.0098,1.9537,9.0927,Walking
1790089224133,18213,1.5057,2.2361,9.3165,Walking
1790089224154,18234,1.1198,2.3246,9.0957,Walking
1790089224174,18254,0.9272,2.4724,9.3063,Walking
1790089224197,18277,1.2766,2.8008,9.7304,Walking
1790089224217,18297,1.2502,2.9928,9.5874,Walking
1790089224238,18318,1.2185,3.0945,8.9797,Walking
1790089224261,18341,1.1438,3.0132,8.4628,Walking
1790089224282,18362,1.9394,3.1519,9.3434,Walking
1790089224302,18382,2.1374,3.0550,10.1611,Walking
1790089224323,18403,1.8951,2.9850,9.7005,Walking
1790089224345,18425,2.1153,3.1490,9.4277,Walking
1790089224368,18448,2.2098,3.1519,9.4834,Walking
1790089224388,18468,2.6716,3.2572,9.7837,Walking
1790089224407,18487,2.8044,3.1346,10.0517,Walking
1790089224429,18509,2.3163,2.7727,9.8728,Walking
1790089224451,18531,1.9860,2.5424,9.8620,Walking
1790089224470,18550,1.9603,2.3228,9.6754,Walking
1790089224493,18573,2.1601,2.4730,8.6124,Walking
1790089224514,18594,2.0309,2.3462,8.7111,Walking
1790089224535,18615,1.2604,1.6810,9.8441,Walking
1790089224556,18636,0.6604,1.0851,10.7504,Walking
1790089224577,18657,0.4032,0.9009,10.5523,Walking
1790089224598,18678,0.4068,0.9936,10.1420,Walking
1790089224620,18700,0.3589,1.1091,9.5426,Walking
1790089224642,18722,0.1304,1.2156,8.9647,Walking
1790089224661,18741,-0.1376,1.3047,8.6554,Walking
1790089224683,18763,-0.1065,1.5015,8.5220,Walking
1790089224704,18784,0.9954,2.1308,9.1585,Walking
1790089224725,18805,0.9314,2.2540,9.6461,Walking
1790089224746,18826,0.2680,2.1793,8.4479,Walking
1790089224767,18847,0.3553,2.0136,8.5071,Walking
1790089224788,18868,0.7549,1.8090,10.0439,Walking
1790089224809,18889,0.4720,1.6540,10.5589,Walking
1790089224830,18910,-0.0467,1.7450,9.5492,Walking
1790089224852,18932,-0.1705,1.9603,8.8044,Walking
1790089224873,18953,-0.2506,1.9753,8.6728,Walking
1790089224894,18974,0.0401,2.0465,9.1914,Walking
1790089224915,18995,0.1914,1.9496,9.8566,Walking
1790089224937,19017,-0.3494,1.7073,9.8010,Walking
1790089224958,19038,0.0975,2.1356,8.3240,Walking
1790089224980,19060,-0.1149,2.4395,7.7970,Walking
1790089225005,19085,0.0251,2.5813,8.3749,Walking
1790089225021,19101,0.1962,2.6381,9.2154,Walking
1790089225046,19126,0.1866,2.7727,9.5791,Walking
1790089225063,19143,0.1663,2.7338,9.8955,Walking
1790089225087,19167,0.0652,2.7027,9.6096,Walking
1790089225106,19186,-0.0132,2.7182,9.5079,Walking
1790089225129,19209,0.1388,2.7529,9.9464,Walking
1790089225148,19228,0.2506,2.8457,9.8650,Walking
1790089225172,19252,0.1831,2.9635,9.3320,Walking
1790089225191,19271,0.1226,2.9850,9.1753,Walking
1790089225213,19293,0.3045,3.0520,9.2794,Walking
1790089225237,19317,0.2901,3.0263,9.2172,Walking
1790089225256,19336,0.2955,2.9958,9.3081,Walking
1790089225276,19356,0.6443,2.9575,9.4086,Walking
1790089225297,19377,1.1886,2.7613,9.6203,Walking
1790089225318,19398,1.3005,2.2606,9.9464,Walking
1790089225340,19420,1.1593,1.8108,10.0176,Walking
1790089225361,19441,0.7370,1.4249,10.1186,Walking
1790089225381,19461,0.5372,1.4082,9.8094,Walking
1790089225403,19483,0.9446,1.7755,9.7418,Walking
1790089225425,19505,0.9398,1.6481,10.1581,Walking
1790089225445,19525,0.6018,1.1390,10.2784,Walking
1790089225466,19546,0.9936,1.0325,10.4148,Walking
1790089225487,19567,2.0530,1.4070,9.9715,Walking
1790089225509,19589,2.7840,1.7342,9.4630,Walking
1790089225530,19610,2.4628,1.3555,9.8620,Walking
1790089225554,19634,2.0195,0.9200,10.2664,Walking
1790089225572,19652,1.9298,0.7358,10.5715,Walking
1790089225593,19673,1.9872,0.9200,10.0343,Walking
1790089225614,19694,2.1547,1.3878,9.2495,Walking
1790089225636,19716,1.9735,1.6259,8.1912,Walking
1790089225656,19736,2.0195,1.8903,7.8712,Walking
1790089225680,19760,2.0740,2.1248,7.7432,Walking
1790089225700,19780,2.0387,2.0830,8.0524,Walking
1790089225721,19801,1.8485,2.0279,8.2630,Walking
1790089225746,19826,1.8939,2.0070,8.5729,Walking
1790089225762,19842,1.9226,2.0064,8.4275,Walking
1790089225793,19873,1.9238,2.0195,8.3862,Walking
1790089225805,19885,2.3701,2.2666,9.0431,Walking
1790089225827,19907,1.7976,2.2624,8.8086,Walking
1790089225847,19927,1.5727,2.3545,8.5424,Walking
1790089225870,19950,1.5996,2.4754,8.8666,Walking
1790089225890,19970,1.5679,2.5065,9.5629,Walking
1790089225911,19991,1.3753,2.4646,10.0038,Walking
1790089225932,20012,1.6911,2.7565,10.0211,Walking
